File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,194,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->data, line, len);",b1e38d868198bee8e27402fa94986965114221332c965dde0915de7969d489e6,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,216,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->error, line, len);",c957f3f06d5e375b0cd1f4a4ff1b6dda46e6adc7c1ee43271a114a2554e4b7a3,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,319,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->head.name, line, len);",1f9a9b273b3d764509f010b9d375b57dfc5e7612a1dda2975df3140a86a44e33,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,363,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->ref, line, len);",b82829cfef17f2458305b33e641d80ca7540e2f57c7856f84429f3760471b574,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,401,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->ref, line, len);",b82829cfef17f2458305b33e641d80ca7540e2f57c7856f84429f3760471b574,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,416,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(pkt->msg, line, len);",f5f951fcae72027c60a4abac6009fc525501135fdb23c367183b8278fe83dc5d,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,526,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char num[PKT_LEN_SIZE + 1];,dc2092fc53d3fe1dfcb29040a6bdf131e1eb5e67feae40d02d065e077a264354,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,535,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(num, line, PKT_LEN_SIZE);",abd9d4b1c600822a58dd182d6819ba66b03916b2edda68df0065028fa2180265,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,703,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char oid[GIT_OID_MAX_HEXSIZE];,888d634a4b36fd72462db8c0cc928cce377ed24e2bf5ed83e805fac0cfab973f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,768,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char oid[GIT_OID_MAX_HEXSIZE];,888d634a4b36fd72462db8c0cc928cce377ed24e2bf5ed83e805fac0cfab973f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,814,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char oid[GIT_OID_MAX_HEXSIZE + 1];,0a5649e1de803ec1dba2d603f18713e7ce8f2d52e35d01979634fbbed684516d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_pkt.c,847,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char oid_str[GIT_OID_MAX_HEXSIZE];,1c63db44ec65105d0b99afd9afa86c7e5c7f1a84c4c774efffbc1fc2e269c02c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_protocol.c,402,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(out->ptr, wants->shallow_roots,",0755587e99c1e0e8b03785003a9c3b8d544e2a78fe70a9b577b34a07dadaae45,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_protocol.c,615,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(out->ids, t->shallow_roots.ptr, len);",8cdc6e7b42b1384c0de3d69f6762ee25f1d04d30d42ae5ec9df7ecc5c2071e2c,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/smart_protocol.c,800,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	char old_id[GIT_OID_MAX_HEXSIZE + 1], new_id[GIT_OID_MAX_HEXSIZE + 1];",80a8673a528505ab00bfdc3722033c0519267b7bbb93b9fbb91f26f4dffad3ae,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/smart_protocol.c,1205,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	char hex[GIT_OID_MAX_HEXSIZE+1], hex[GIT_OID_MAX_HEXSIZE] = '\0';",dd84989bc10a4c892a6232316095614c792925f8005ebb6534dbc0a95a37dbbb,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/ssh_libssh2.c,725,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&cert.hash_sha256, key, 32);",d893ee96035d37e2edc84b99bc073897a165d24f653a6ac39dfc385ddca20159,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/ssh_libssh2.c,732,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&cert.hash_sha1, key, 20);",f58e94e0e22c038b5757486a468ca011e847d17eb1a6b05c4b58428fc233888f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/ssh_libssh2.c,738,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&cert.hash_md5, key, 16);",6e3f7ee7c9d67871c6c000927fc865f6ad2e6c023e6d109cbd1ab716a559d7ea,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,376,2,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	wchar_t ct[MAX_CONTENT_TYPE_LEN];,10b97869dbd36e7362bb339837d8a588244eaf8ec8ac4ac8856b5931065b2f47,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,1076,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char expected_content_type_8[MAX_CONTENT_TYPE_LEN];,30faf54ed1e18f90a629d10843f1722134de182eb6f9e8d98395bf7dac6402f6,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,1077,3,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"		wchar_t expected_content_type[MAX_CONTENT_TYPE_LEN], content_type[MAX_CONTENT_TYPE_LEN];",756f960100f9dbf26916c17a5e341a18f616d0f3c6276e56d90da314a2fcd8fc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,1428,3,2,2,buffer,wchar_t,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		wchar_t temp_path[MAX_PATH + 1];,4ce8e065bd4dbfef859ecca5417b14d496a1bcb933bf3eea7f955d9a2035e8b1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,1507,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(s->chunk_buffer + s->chunk_buffer_len, buffer, count);",ca76fc89a00fb843ca1093da3e1679d8021d46a039198579f595ae31e7c4b7f5,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/transports/winhttp.c,1521,5,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"				memcpy(s->chunk_buffer, buffer, len);",b78b20929ccaddb4297d28075e8caaa31243d520a9a44094ea80ebf16202dd22,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/tree-cache.c,262,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(tree->name, name, name_len);",00e1f807193f3d69de165d1a4b08d2ef8f7ab105d5d6ec9d05781bed3d6d8b72,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/libgit2/tree-cache.h,26,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char name[GIT_FLEX_ARRAY];,00c819c1e76eaf532d436682bd1543f65bcb711cada4f1073cadda497d875769,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/libgit2/tree.c,108,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(filename_ptr, filename, filename_len);",5c6ced77dd18fa0b894141ebe77fb6715c05374032f3b961fb22e533650e6a5f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/alloc.c,58,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ptr, str, len);",d88a7567a819605dda93ebd048b5e1807b6f488b4d81c118906b53cb4a3fa687,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/alloc.c,69,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ptr, str, len);",d88a7567a819605dda93ebd048b5e1807b6f488b4d81c118906b53cb4a3fa687,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/alloc.c,81,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ptr, str, n);",93354b33fc46df80ad60dc8be1bd7967caae39dc1b8f08006c1aa80632f854b2,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/alloc.c,116,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&git__allocator, allocator, sizeof(*allocator));",1410c0088c6501760b18bf3e53a1b808386edb16277f9406e9d1727dd6271f0d,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/allocators/debugalloc.c,21,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(ptr, &len, sizeof(size_t));",d2b6da4328832b03c0fa6b90b0592678be02be03ec051392f6356822f959eb8f,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/allocators/debugalloc.c,46,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(&original_len, ptr - sizeof(size_t), sizeof(size_t));",b1a5a15594d3dd780dba7f103a14a9861772f4727850dbb4120c38380e33e756,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/allocators/debugalloc.c,47,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(newptr + sizeof(size_t), ptr, min(len, original_len));",cde33148af72cf30da260fa06224df9d2779717155e0d8537747817da602e983,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/allocators/debugalloc.c,53,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(newptr, &len, sizeof(size_t));",f6b289d39e2c812b804ea7e83d37a4ce15e45b20667b90158a4900eb7c4d4faf,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/filebuf.c,68,3,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,		char buffer[GIT_BUFSIZE_FILEIO];,2ab37ef35b084dc68668fd6e5d0cb23b75efcc8fb294817e9a80f78a8a447f26,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/filebuf.c,371,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(file->path_lock, file->path_original, path_len);",b40926bc0abecfba5e04f8ad547d41e38aa23e41c0ff09e7430bf61de1064614,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/filebuf.c,372,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(file->path_lock + path_len, GIT_FILELOCK_EXTENSION, GIT_FILELOCK_EXTLENGTH);",0bc07f41c6818e3794bee2820f7fb3a99d3cc666f8e5aa64648c37020e0b18ab,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/filebuf.c,467,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(file->buffer + file->buf_pos, buf, len);",e11176ed0a7a69f78858ad53106beb87367814fe031885cc5c10b8caad6b93b4,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/fs_path.c,381,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[GIT_PATH_MAX];,c72b3621ee9406172c6e99fb2e5d212bb856ed980517ea6e83153d728a3de717,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/fs_path.c,776,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buf[GIT_PATH_MAX];,c72b3621ee9406172c6e99fb2e5d212bb856ed980517ea6e83153d728a3de717,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/fs_path.c,970,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(path->ptr + (i * 3), ""../"", 3);",e56431f6342ece11c8bda75f53be1b4394b74f367cc1d363628884fdfc882b5a,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/fs_path.c,1123,9,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,typedef char path_dirent_data[sizeof(struct dirent) + FILENAME_MAX + 1];,f0321e451b2530069ac98e70d1dfc09c22fd8f401932600e24e7f07fdfbcb0f8,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/fs_path.c,1279,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&diriter->path[diriter->parent_len+1],",50e077f72b6891e2ce5ac388b2e64f33db221dbb6644d4b533ba010acf3b95a7,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/fs_path.c,1561,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	const char *component,",1632fd095599fd7396e1524687087acc16b79200c2b107d035299efb06d547be,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/fs_path.c,1563,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	const char dospath[3],",72cc1f8f07f98074ff856aca991ced8f86b32c2ae0c90cde495f15d949ffba38,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.c,223,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	const char *path,",76703fe07b6c3fc731612d509337ecd85293676d5119162288c8afa7b68e5d9e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.c,224,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char checksum[GIT_HASH_SHA256_SIZE],",a441b7af0bf4bae4cd927f2ef035d81cce9acd7262080c1ec87bd71b6b818686,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.c,231,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char checksum_new[GIT_HASH_SHA256_SIZE];,65824f0598afbabe74983e6649aa8d112bdb0656fc19b8cb0a3286872d974eb0,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.c,283,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(checksum, checksum_new, GIT_HASH_SHA256_SIZE);",1baa775edf7e23050d2c674c67f584bbfeeeb906ff3bb8e9c4a843bf469e642e,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/futils.c,700,4,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"			memcpy(cache_path, make_path.ptr, make_path.size + 1);",5ba77a7d35f8425330e82f116829c63f3450d9af5d6693bd1adc75f2a34c0260,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/futils.c,902,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char buffer[GIT_BUFSIZE_FILEIO];,2ab37ef35b084dc68668fd6e5d0cb23b75efcc8fb294817e9a80f78a8a447f26,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.c,1182,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(target, source, sizeof(*target));",afdbb80c739ae047b1f86bfe6c478970dafb2ffe7d858d354a7cc4e228e68698,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/futils.h,27,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	const char *path,",76703fe07b6c3fc731612d509337ecd85293676d5119162288c8afa7b68e5d9e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/futils.h,28,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"	unsigned char checksum[GIT_HASH_SHA256_SIZE],",a441b7af0bf4bae4cd927f2ef035d81cce9acd7262080c1ec87bd71b6b818686,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,195,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(W, m, 16 * 4);",34c795483702f66157445b8ff7c16e37ce79f859e94efc7434f54196b3c16021,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,1832,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ctx->buffer + left, buf, fill);",5a3dce7acb9f2d3b27c4ed3459a32154798f0b68f96ac5650402804ac269e391,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,1845,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ctx->buffer, buf, 64);",692ebe5ac281b987ab8f47d5b909d4daa20a9192a1b769be1c0eaddd950eab58,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,1854,3,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"		memcpy(ctx->buffer + left, buf, len);",78d9529f52a3dd670f61d66bd86c7cce0b1642e00a15ce8b2f63ff6aa8d4cc21,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,1858,23,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static const unsigned char sha1_padding[64] =,2580f3a7a1b7c4e0286c209735fd0bf26cc760b72460ed881d3fc278e69134db,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.c,1866,26,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"int SHA1DCFinal(unsigned char output[20], SHA1_CTX *ctx)",99680a71182ca5b235b5c4f24fbb01d700ef6993b5e6297299c18250a695af8d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/hash/sha1dc/sha1.h,42,11,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	unsigned char buffer[64];,5a7522c829f03b67276ee4f7c5878b37aa1ec8223cd4e048d86ad39df9d959aa,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/hash/win32.c,121,2,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,	char dll_path[MAX_PATH];,443655b35ed8849d485f72653dc2370cccc0863a5168d57a391da94f6e6268df,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
repos_cpp/libgit2/src/util/net.c,1016,2,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"	memcpy(&tmp, a, sizeof(git_net_url));",8f894b24a9d2ecc30df32c86735032d17f674e22a179b35c73d7bef6b31f67ff,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
